n_targets	n_bootstraps	n_processed	n_pseudoaligned	n_unique	p_pseudoaligned	p_unique	kallisto_version	index_version	start_time	call	sample_accession	nCount_RNA	nFeature_RNA	percent_mt
142604	0	2666476	1174508	443985	44	16.7	0.46.2	10	Thu Jan 21 18:17:50 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467364/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587633.fastq.gz	SRS1467364	820101.9069391896	5205	1.1816242491335347
142604	0	2961196	1301512	494590	44	16.7	0.46.2	10	Thu Jan 21 18:21:07 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467365/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587634.fastq.gz	SRS1467365	904452.5129423472	5384	1.3389633094835516
142604	0	2501623	1218204	436427	48.7	17.4	0.46.2	10	Thu Jan 21 18:35:40 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467366/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587635.fastq.gz	SRS1467366	964397.640636722	5232	1.6097660701191951
142604	0	2719271	1235208	482471	45.4	17.7	0.46.2	10	Thu Jan 21 18:06:11 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467367/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587637.fastq.gz	SRS1467367	902309.230533379	5243	1.1050018178475414
142604	0	2879842	1346722	501915	46.8	17.4	0.46.2	10	Thu Jan 21 19:14:21 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467368/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587638.fastq.gz	SRS1467368	974752.1251113745	5719	1.5999249140614173
142604	0	2291234	15094	4819	0.7	0.2	0.46.2	10	Thu Jan 21 18:41:41 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467369/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587636.fastq.gz	SRS1467369	12724.408457367881	990	0.0970764970441319
142604	0	2497206	19737	7803	0.8	0.3	0.46.2	10	Thu Jan 21 18:26:29 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467370/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587639.fastq.gz	SRS1467370	14814.381786763728	1024	0.1671841616916404
142604	0	3128271	1069478	368583	34.2	11.8	0.46.2	10	Thu Jan 21 18:33:24 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467371/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587640.fastq.gz	SRS1467371	580244.5674543465	3671	0.001737049148313314
142604	0	2042489	461092	245359	22.6	12	0.46.2	10	Thu Jan 21 17:58:13 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467372/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587642.fastq.gz	SRS1467372	290678.0268183353	1090	25.473121862862953
142604	0	2650761	1240488	440008	46.8	16.6	0.46.2	10	Thu Jan 21 18:37:28 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467373/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587641.fastq.gz	SRS1467373	894439.8487439285	5261	1.308790525873746
142604	0	2197597	1010242	388948	46	17.7	0.46.2	10	Thu Jan 21 18:23:55 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467374/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587643.fastq.gz	SRS1467374	694883.0761463327	5634	1.6109481413881286
142604	0	2684990	1221628	453566	45.5	16.9	0.46.2	10	Thu Jan 21 18:37:28 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467375/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587644.fastq.gz	SRS1467375	818236.8782935946	6014	0.8532975211971275
142604	0	2525011	1127577	429371	44.7	17	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467376/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587645.fastq.gz	SRS1467376	785341.3573936335	5413	1.3498994927738592
142604	0	3174813	1472602	542146	46.4	17.1	0.46.2	10	Thu Jan 21 18:58:36 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467377/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587646.fastq.gz	SRS1467377	1078047.088035072	5930	1.1014783242579187
142604	0	2573841	1119262	422710	43.5	16.4	0.46.2	10	Thu Jan 21 18:44:52 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467378/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587647.fastq.gz	SRS1467378	771354.2767364589	5993	1.5720769775602175
142604	0	2556699	17261	6131	0.7	0.2	0.46.2	10	Thu Jan 21 19:11:47 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467379/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587648.fastq.gz	SRS1467379	14266.533144409632	835	0.09813175954023509
142604	0	2775227	1305487	481610	47	17.4	0.46.2	10	Thu Jan 21 18:49:37 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467380/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587650.fastq.gz	SRS1467380	1000914.1873310761	5799	2.108762995585194
142604	0	3002640	1172387	485030	39	16.2	0.46.2	10	Thu Jan 21 18:06:09 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467381/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587649.fastq.gz	SRS1467381	833593.4971621168	4540	1.3710883108985237
142604	0	2601847	1224209	468497	47.1	18	0.46.2	10	Thu Jan 21 19:18:58 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467382/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587651.fastq.gz	SRS1467382	919417.4279098931	6747	2.6386219429351057
142604	0	2350943	1159145	441746	49.3	18.8	0.46.2	10	Thu Jan 21 17:57:59 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467383/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587653.fastq.gz	SRS1467383	817247.910022559	6745	1.4161175890533066
142604	0	2457931	1083089	420618	44.1	17.1	0.46.2	10	Thu Jan 21 18:21:07 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467385/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587654.fastq.gz	SRS1467385	773346.9774391645	5554	1.5883844326483192
142604	0	1868301	22413	7257	1.2	0.4	0.46.2	10	Thu Jan 21 19:16:39 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467386/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587657.fastq.gz	SRS1467386	19883.030228182324	687	0.01656367244934312
142604	0	2353743	1065713	411505	45.3	17.5	0.46.2	10	Thu Jan 21 18:26:29 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467387/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587656.fastq.gz	SRS1467387	700715.6792068148	6286	0.9151115338618552
142604	0	2972519	1228394	471887	41.3	15.9	0.46.2	10	Thu Jan 21 19:06:34 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467388/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587658.fastq.gz	SRS1467388	835963.1358130296	4983	2.254251436778043
142604	0	490929	200398	81020	40.8	16.5	0.46.2	10	Thu Jan 21 19:01:47 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467389/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587659.fastq.gz	SRS1467389	137818.17726191034	4260	1.9831629283602343
142604	0	2601909	19275	6128	0.7	0.2	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467391/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587660.fastq.gz	SRS1467391	16802.02607310198	824	0.10804258915572877
142604	0	2720114	928282	347207	34.1	12.8	0.46.2	10	Thu Jan 21 18:30:42 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467392/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587652.fastq.gz	SRS1467392	620093.6218048154	4823	0.7748542338518677
142604	0	3140540	1430750	554341	45.6	17.7	0.46.2	10	Thu Jan 21 18:54:41 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467404/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587673.fastq.gz	SRS1467404	1016358.0470912474	5751	1.9052124451041559
142604	0	2887487	1293556	476332	44.8	16.5	0.46.2	10	Thu Jan 21 17:55:20 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467405/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587675.fastq.gz	SRS1467405	948818.428969448	5648	2.1164217922928446
142604	0	3108499	1382682	514692	44.5	16.6	0.46.2	10	Thu Jan 21 18:08:21 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467406/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587674.fastq.gz	SRS1467406	943698.3093454433	6767	0.8335884383915353
142604	0	2619731	1278407	472226	48.8	18	0.46.2	10	Thu Jan 21 19:14:19 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467407/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587676.fastq.gz	SRS1467407	929666.1727988279	5819	0.8377335034739707
142604	0	2464526	1255459	475908	50.9	19.3	0.46.2	10	Thu Jan 21 18:23:54 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467408/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587677.fastq.gz	SRS1467408	951470.8894483603	6055	1.494332633575719
142604	0	1982922	853045	322925	43	16.3	0.46.2	10	Thu Jan 21 18:21:05 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467409/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587679.fastq.gz	SRS1467409	570675.360072431	5550	0.7394934600758611
142604	0	1143577	435827	165048	38.1	14.4	0.46.2	10	Thu Jan 21 18:58:36 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467410/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587678.fastq.gz	SRS1467410	164569.14604514308	10770	5.344118391176133
142604	0	2510969	1126688	406812	44.9	16.2	0.46.2	10	Thu Jan 21 18:08:21 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467411/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587680.fastq.gz	SRS1467411	841477.6843036906	5034	1.3849124245812026
142604	0	2713830	1233916	468967	45.5	17.3	0.46.2	10	Thu Jan 21 19:06:34 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467412/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587681.fastq.gz	SRS1467412	917083.8405918136	5686	1.367076099815417
142604	0	2668618	1068553	388511	40	14.6	0.46.2	10	Thu Jan 21 18:33:19 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467413/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587682.fastq.gz	SRS1467413	800092.9086607236	5212	1.8903335895473428
142604	0	1898	544	196	28.7	10.3	0.46.2	10	Thu Jan 21 18:41:37 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467414/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587683.fastq.gz	SRS1467414	392.9726093139904	349	0.25447066189821554
142604	0	2847198	1339610	444018	47.1	15.6	0.46.2	10	Thu Jan 21 18:17:51 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467415/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587684.fastq.gz	SRS1467415	1052709.481865105	5603	1.7961864432435088
142604	0	3273607	1538458	581581	47	17.8	0.46.2	10	Thu Jan 21 18:11:22 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467416/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587685.fastq.gz	SRS1467416	1145741.3008329994	5587	1.2762156508951132
142604	0	3073854	1313684	502131	42.7	16.3	0.46.2	10	Thu Jan 21 18:58:50 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467417/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587686.fastq.gz	SRS1467417	896008.2341954669	5283	1.4172496987599945
142604	0	2969143	1345554	499253	45.3	16.8	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467418/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587687.fastq.gz	SRS1467418	1017637.5419823406	5889	1.4948692803104136
142604	0	1439646	12956	4812	0.9	0.3	0.46.2	10	Thu Jan 21 18:11:21 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467419/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587689.fastq.gz	SRS1467419	10884.966562292846	804	0.0686999354311734
142604	0	2956996	1370161	490726	46.3	16.6	0.46.2	10	Thu Jan 21 18:44:55 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467421/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587690.fastq.gz	SRS1467421	859483.1409484504	5873	1.4525706677879786
142604	0	854322	382981	147864	44.8	17.3	0.46.2	10	Thu Jan 21 18:26:29 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467422/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587691.fastq.gz	SRS1467422	292301.26595584693	4651	0.7374186331186101
142604	0	2700443	1174725	439868	43.5	16.3	0.46.2	10	Thu Jan 21 18:47:11 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467423/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587692.fastq.gz	SRS1467423	768417.6066007675	5065	1.5644081937656102
142604	0	1886270	439736	244701	23.3	13	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467424/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587693.fastq.gz	SRS1467424	266780.15032206563	1070	25.10952179880357
142604	0	3107232	1394456	503884	44.9	16.2	0.46.2	10	Thu Jan 21 18:21:07 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467425/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587694.fastq.gz	SRS1467425	894596.5403059323	6342	1.1835292808509188
142604	0	2598434	1136202	427651	43.7	16.5	0.46.2	10	Thu Jan 21 19:16:38 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467426/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587695.fastq.gz	SRS1467426	837825.4000012683	5449	1.3928762484381991
142604	0	2916542	1334544	454959	45.8	15.6	0.46.2	10	Thu Jan 21 18:14:53 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467427/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587696.fastq.gz	SRS1467427	1041585.2798969147	5121	1.7314333591374151
142604	0	2580129	847667	341735	32.9	13.2	0.46.2	10	Thu Jan 21 18:35:37 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467428/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587698.fastq.gz	SRS1467428	577871.7402119172	3161	7.475913250950334
142604	0	3067402	1361634	506426	44.4	16.5	0.46.2	10	Thu Jan 21 18:11:24 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467429/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587697.fastq.gz	SRS1467429	1022717.7505841778	5338	1.3647468220853165
142604	0	2910856	1453807	507455	49.9	17.4	0.46.2	10	Thu Jan 21 18:35:38 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467430/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587699.fastq.gz	SRS1467430	1144066.4921096764	5623	1.582939289359406
142604	0	2385817	1130336	422253	47.4	17.7	0.46.2	10	Thu Jan 21 19:11:49 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467431/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587700.fastq.gz	SRS1467431	829571.0401031071	4674	2.209295541189825
142604	0	2867007	1428236	515692	49.8	18	0.46.2	10	Thu Jan 21 19:06:34 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467432/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587702.fastq.gz	SRS1467432	960875.9369505198	6991	1.908969232616402
142604	0	2692956	1218085	448499	45.2	16.7	0.46.2	10	Thu Jan 21 18:44:52 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467433/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587701.fastq.gz	SRS1467433	749607.2201332924	5982	0.8478651814305979
142604	0	2199308	999313	384302	45.4	17.5	0.46.2	10	Thu Jan 21 19:16:40 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467434/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587703.fastq.gz	SRS1467434	698847.1404112198	6379	1.2798425410651368
142604	0	2319971	871708	330812	37.6	14.3	0.46.2	10	Thu Jan 21 18:26:29 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467435/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587704.fastq.gz	SRS1467435	597324.6831489202	5038	1.4330033801509536
142604	0	2410702	1102388	427004	45.7	17.7	0.46.2	10	Thu Jan 21 18:17:50 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467436/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587705.fastq.gz	SRS1467436	806476.6018372362	5671	1.4068260596963735
142604	0	3002544	1349233	495003	44.9	16.5	0.46.2	10	Thu Jan 21 18:49:37 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467437/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587706.fastq.gz	SRS1467437	853466.8511313559	6289	1.441731331883469
142604	0	1659447	15188	4917	0.9	0.3	0.46.2	10	Thu Jan 21 18:11:24 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467438/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587707.fastq.gz	SRS1467438	11653.712602881013	557	0.06377647410115976
142604	0	2683428	1231789	457399	45.9	17	0.46.2	10	Thu Jan 21 17:55:23 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467439/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587708.fastq.gz	SRS1467439	896061.3445024916	5308	1.7266909341559011
142604	0	2428295	996440	405695	41	16.7	0.46.2	10	Thu Jan 21 18:49:36 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467440/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587709.fastq.gz	SRS1467440	715565.1714337273	1857	6.100059329682269
142604	0	1993930	549009	275995	27.5	13.8	0.46.2	10	Thu Jan 21 18:14:53 2021	kallisto quant --single -l 200 -s 30 -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS1467441/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR3587710.fastq.gz	SRS1467441	341489.59543938405	1431	20.02596299076378
